ID_Appels,Date,Province,Municipalite-arrondissement,Region,Age,Genre,Mode de communication,Langue
89080163,2021-06-14,QC,Mercier—Hochelaga-Maisonneuve,Montréal,28,Femme,Appels téléphoniques,Anglais
89091442,2021-06-14,QC,Le Sud-Ouest,Montréal,45,Femme,Appels téléphoniques,Anglais
89092506,2021-06-14,QC,Saint-Laurent,Montréal,42,Femme,Appels téléphoniques,Anglais
89086411,2021-06-14,QC,Saint-Léonard,Montréal,30,Femme,Appels téléphoniques,Système de Traduction - Language Line Solution
89130193,2021-06-15,QC,Verdun,Montréal,61,Femme,Appels téléphoniques,Français
89131498,2021-06-15,QC,Verdun,Montréal,53,Femme,Appels téléphoniques,Français
89143299,2021-06-15,QC,Le Plateau-Mont-Royal,Montréal,51,Femme,Appels téléphoniques,Français
89125656,2021-06-15,QC,Rosemont—La Petite-Patrie,Montréal,77,Femme,Appels téléphoniques,Français
89128434,2021-06-15,QC,Mercier—Hochelaga-Maisonneuve,Montréal,57,Femme,Appels téléphoniques,Français
89145490,2021-06-15,QC,Ville-Marie,Montréal,30,Homme,Clavardage,Français
89121787,2021-06-15,QC,Rivière-des-Prairies—Pointe-aux-Trembles,Montréal,80,Homme,Appels téléphoniques,Français
89122143,2021-06-15,QC,Dollard-Des Ormeaux,Montréal,22,Homme,Appels téléphoniques,Français
89125345,2021-06-15,QC,Montréal-Nord,Montréal,56,Homme,Appels téléphoniques,Français
89125099,2021-06-15,QC,Le Plateau-Mont-Royal,Montréal,33,Homme,Appels téléphoniques,Français
89148516,2021-06-15,QC,Rosemont—La Petite-Patrie,Montréal,39,Homme,Appels téléphoniques,Français
89123013,2021-06-15,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,44,Homme,Clavardage,Anglais
89189144,2021-06-16,QC,Ville-Marie,Montréal,35,Femme,Appels téléphoniques,Français
89168918,2021-06-16,QC,Mercier—Hochelaga-Maisonneuve,Montréal,33,Femme,Appels téléphoniques,Français
89188246,2021-06-16,QC,Ville-Marie,Montréal,30,Homme,Clavardage,Français
89188139,2021-06-16,QC,Saint-Léonard,Montréal,43,Homme,Appels téléphoniques,Français
89171168,2021-06-16,QC,Côte-des-Neiges—Notre-Dame-de-Grâce,Montréal,60,Homme,Appels téléphoniques,Français
89165007,2021-06-16,QC,Ville-Marie,Montréal,25,Famille/Couple/Groupes,Clavardage,Anglais
89164829,2021-06-16,QC,Dorval,Montréal,51,Homme,Appels téléphoniques,Anglais
89212212,2021-06-17,QC,LaSalle,Montréal,65,Femme,Appels téléphoniques,Français
89204808,2021-06-17,QC,Le Plateau-Mont-Royal,Montréal,78,Femme,Appels téléphoniques,Français
89222429,2021-06-17,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,32,Femme,Appels téléphoniques,Français
89209682,2021-06-17,QC,Montréal-Nord,Montréal,38,Femme,Appels téléphoniques,Français
89212471,2021-06-17,QC,Mercier—Hochelaga-Maisonneuve,Montréal,60,Femme,Appels téléphoniques,Français
89220422,2021-06-17,QC,Mercier—Hochelaga-Maisonneuve,Montréal,21,Femme,Appels téléphoniques,Français
89221469,2021-06-17,QC,Ville-Marie,Montréal,30,Homme,Clavardage,Français
89207021,2021-06-17,QC,Rivière-des-Prairies—Pointe-aux-Trembles,Montréal,67,Homme,Appels téléphoniques,Français
89227761,2021-06-17,QC,Mercier—Hochelaga-Maisonneuve,Montréal,67,Homme,Appels téléphoniques,Français
89218742,2021-06-17,QC,Rosemont—La Petite-Patrie,Montréal,45,Homme,Appels téléphoniques,Français
89214750,2021-06-17,QC,Ahuntsic-Cartierville,Montréal,61,Homme,Appels téléphoniques,Anglais
89222436,2021-06-17,QC,Ville-Marie,Montréal,,Homme,Appels téléphoniques,Anglais
89247695,2021-06-18,QC,Verdun,Montréal,56,Femme,Appels téléphoniques,Français
89264923,2021-06-18,QC,Ville-Marie,Montréal,25,Femme,Appels téléphoniques,Français
89248628,2021-06-18,QC,Ahuntsic-Cartierville,Montréal,56,Femme,Appels téléphoniques,Français
89256822,2021-06-18,QC,Montréal-Nord,Montréal,29,Femme,Appels téléphoniques,Français
89263794,2021-06-18,QC,Rosemont—La Petite-Patrie,Montréal,26,Femme,Appels téléphoniques,Français
89247364,2021-06-18,QC,Mercier—Hochelaga-Maisonneuve,Montréal,70,Femme,Appels téléphoniques,Français
89251200,2021-06-18,QC,Mercier—Hochelaga-Maisonneuve,Montréal,21,Femme,Appels téléphoniques,Français
89246362,2021-06-18,QC,Ahuntsic-Cartierville,Montréal,,Femme,Appels téléphoniques,Français
89249801,2021-06-18,QC,Dollard-Des Ormeaux,Montréal,21,Homme,Appels téléphoniques,Français
89262469,2021-06-18,QC,Saint-Léonard,Montréal,25,Homme,Appels téléphoniques,Français
89252366,2021-06-18,QC,Côte-des-Neiges—Notre-Dame-de-Grâce,Montréal,20,Homme,Appels téléphoniques,Français
89264246,2021-06-18,QC,Ahuntsic-Cartierville,Montréal,77,Homme,Appels téléphoniques,Français
89244747,2021-06-18,QC,Montréal-Nord,Montréal,45,Homme,Appels téléphoniques,Français
89244959,2021-06-18,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,47,Homme,Appels téléphoniques,Français
89249250,2021-06-18,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,54,Homme,Appels téléphoniques,Français
89258466,2021-06-18,QC,Rosemont—La Petite-Patrie,Montréal,45,Homme,Appels téléphoniques,Français
89248011,2021-06-18,QC,Ahuntsic-Cartierville,Montréal,65,Homme,Appels téléphoniques,Anglais
89249626,2021-06-18,QC,Saint-Laurent,Montréal,72,Femme,Appels téléphoniques,Anglais
89285316,2021-06-19,QC,Ahuntsic-Cartierville,Montréal,35,Femme,Appels téléphoniques,Français
89282214,2021-06-19,QC,Côte-des-Neiges—Notre-Dame-de-Grâce,Montréal,20,Homme,Appels téléphoniques,Français
89284418,2021-06-19,QC,Lachine,Montréal,59,Homme,Appels téléphoniques,Anglais
89314541,2021-06-20,QC,Ville-Marie,Montréal,30,Homme,Appels téléphoniques,Français
89344409,2021-06-21,QC,Westmount,Montréal,56,Femme,Appels téléphoniques,Français
89333791,2021-06-21,QC,Saint-Laurent,Montréal,25,Femme,Appels téléphoniques,Français
89327344,2021-06-21,QC,Ahuntsic-Cartierville,Montréal,55,Femme,Appels téléphoniques,Français
89346474,2021-06-21,QC,Rosemont—La Petite-Patrie,Montréal,43,Femme,Appels téléphoniques,Français
89348199,2021-06-21,QC,Mercier—Hochelaga-Maisonneuve,Montréal,57,Femme,Appels téléphoniques,Français
89327153,2021-06-21,QC,Ville-Marie,Montréal,30,Homme,Clavardage,Français
89345725,2021-06-21,QC,Le Plateau-Mont-Royal,Montréal,,Homme,Clavardage,Français
89334392,2021-06-21,QC,Verdun,Montréal,37,Homme,Appels téléphoniques,Français
89334666,2021-06-21,QC,Côte-des-Neiges—Notre-Dame-de-Grâce,Montréal,63,Homme,Appels téléphoniques,Français
89335669,2021-06-21,QC,Ahuntsic-Cartierville,Montréal,,Homme,Appels téléphoniques,Français
89339974,2021-06-21,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,59,Homme,Appels téléphoniques,Français
89334955,2021-06-21,QC,Le Plateau-Mont-Royal,Montréal,33,Homme,Appels téléphoniques,Français
89342869,2021-06-21,QC,Mercier—Hochelaga-Maisonneuve,Montréal,46,Homme,Appels téléphoniques,Français
89352173,2021-06-21,QC,Mercier—Hochelaga-Maisonneuve,Montréal,54,Homme,Appels téléphoniques,Français
89353287,2021-06-21,QC,Mercier—Hochelaga-Maisonneuve,Montréal,53,Homme,Appels téléphoniques,Français
89334946,2021-06-21,QC,Le Plateau-Mont-Royal,Montréal,33,Homme,Appels téléphoniques,Anglais
89335599,2021-06-21,QC,Côte-des-Neiges—Notre-Dame-de-Grâce,Montréal,70,Femme,Appels téléphoniques,Anglais
89372057,2021-06-22,QC,Le Sud-Ouest,Montréal,27,Femme,Appels téléphoniques,Français
89389864,2021-06-22,QC,Le Plateau-Mont-Royal,Montréal,85,Femme,Appels téléphoniques,Français
89390764,2021-06-22,QC,Mercier—Hochelaga-Maisonneuve,Montréal,68,Femme,Appels téléphoniques,Français
89389292,2021-06-22,QC,Saint-Laurent,Montréal,,Femme,Appels téléphoniques,Français
89394740,2021-06-22,QC,Rosemont—La Petite-Patrie,Montréal,39,Femme,Clavardage,Français
89378910,2021-06-22,QC,Le Plateau-Mont-Royal,Montréal,89,Homme,Appels téléphoniques,Français
89388163,2021-06-22,QC,Ville-Marie,Montréal,61,Homme,Appels téléphoniques,Français
89380728,2021-06-22,QC,Mercier—Hochelaga-Maisonneuve,Montréal,18,Homme,Appels téléphoniques,Français
89381589,2021-06-22,QC,Mercier—Hochelaga-Maisonneuve,Montréal,18,Homme,Appels téléphoniques,Français
89383197,2021-06-22,QC,Le Plateau-Mont-Royal,Montréal,,Jai oublié de demander/Non disponible,Clavardage,Français
89394224,2021-06-22,QC,Mercier—Hochelaga-Maisonneuve,Montréal,38,Autre (non binaire trans),Clavardage,Français
89413227,2021-06-23,QC,Côte-Saint-Luc,Montréal,30,Femme,Appels téléphoniques,Français
89423226,2021-06-23,QC,Anjou,Montréal,60,Femme,Appels téléphoniques,Français
89435618,2021-06-23,QC,Lachine,Montréal,20,Femme,Appels téléphoniques,Français
89434625,2021-06-23,QC,Ville-Marie,Montréal,50,Femme,Appels téléphoniques,Français
89426560,2021-06-23,QC,Rivière-des-Prairies—Pointe-aux-Trembles,Montréal,71,Femme,Appels téléphoniques,Français
89426649,2021-06-23,QC,Rivière-des-Prairies—Pointe-aux-Trembles,Montréal,27,Femme,Appels téléphoniques,Français
89422457,2021-06-23,QC,Ahuntsic-Cartierville,Montréal,25,Femme,Appels téléphoniques,Français
89414162,2021-06-23,QC,Montréal-Nord,Montréal,42,Femme,Appels téléphoniques,Français
89418901,2021-06-23,QC,Montréal-Nord,Montréal,23,Femme,Appels téléphoniques,Français
89433787,2021-06-23,QC,Montréal-Nord,Montréal,39,Femme,Appels téléphoniques,Français
89429019,2021-06-23,QC,Mercier—Hochelaga-Maisonneuve,Montréal,57,Femme,Appels téléphoniques,Français
89436650,2021-06-23,QC,Rosemont—La Petite-Patrie,Montréal,39,Femme,Clavardage,Français
89422801,2021-06-23,QC,Lachine,Montréal,38,Homme,Appels téléphoniques,Français
89413755,2021-06-23,QC,Ahuntsic-Cartierville,Montréal,36,Homme,Appels téléphoniques,Français
89423549,2021-06-23,QC,Côte-des-Neiges—Notre-Dame-de-Grâce,Montréal,,Jai oublié de demander/Non disponible,Clavardage,Français
89416448,2021-06-23,QC,Ahuntsic-Cartierville,Montréal,,Famille/Couple/Groupes,Appels téléphoniques,Français
89434087,2021-06-23,QC,LaSalle,Montréal,47,Homme,Clavardage,Anglais
89412836,2021-06-23,QC,LaSalle,Montréal,64,Homme,Appels téléphoniques,Anglais
89413171,2021-06-23,QC,LaSalle,Montréal,64,Homme,Appels téléphoniques,Anglais
89460407,2021-06-24,QC,Mercier—Hochelaga-Maisonneuve,Montréal,29,Femme,Appels téléphoniques,Français
89473592,2021-06-24,QC,Rosemont—La Petite-Patrie,Montréal,39,Femme,Clavardage,Français
89471720,2021-06-24,QC,Le Plateau-Mont-Royal,Montréal,30,Homme,Clavardage,Français
89462134,2021-06-24,QC,Ville-Marie,Montréal,,Jai oublié de demander/Non disponible,Clavardage,Français
89475722,2021-06-24,QC,Côte-des-Neiges—Notre-Dame-de-Grâce,Montréal,65,Homme,Appels téléphoniques,Anglais
89473514,2021-06-24,QC,Côte-Saint-Luc,Montréal,33,Femme,Appels téléphoniques,Anglais
89516372,2021-06-25,QC,Saint-Laurent,Montréal,44,Femme,Appels téléphoniques,Français
89517528,2021-06-25,QC,Ville-Marie,Montréal,21,Femme,Appels téléphoniques,Français
89501752,2021-06-25,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,24,Femme,Appels téléphoniques,Français
89508167,2021-06-25,QC,Montréal-Nord,Montréal,24,Femme,Appels téléphoniques,Français
89516718,2021-06-25,QC,Rosemont—La Petite-Patrie,Montréal,35,Femme,Appels téléphoniques,Français
89503945,2021-06-25,QC,Mercier—Hochelaga-Maisonneuve,Montréal,,Femme,Appels téléphoniques,Français
89508190,2021-06-25,QC,Saint-Laurent,Montréal,,Homme,Appels téléphoniques,Français
89513890,2021-06-25,QC,Saint-Léonard,Montréal,,Homme,Appels téléphoniques,Français
89503420,2021-06-25,QC,Ahuntsic-Cartierville,Montréal,77,Homme,Appels téléphoniques,Français
89496995,2021-06-25,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,24,Homme,Appels téléphoniques,Français
89503775,2021-06-25,QC,Le Plateau-Mont-Royal,Montréal,30,Autre (non binaire trans),Clavardage,Français
89532056,2021-06-26,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,,Homme,Appels téléphoniques,Français
89536402,2021-06-26,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,43,Homme,Appels téléphoniques,Français
89536612,2021-06-26,QC,Ville-Marie,Montréal,34,Homme,Clavardage,Anglais
89540055,2021-06-26,QC,Ville-Marie,Montréal,22,Homme,Appels téléphoniques,Anglais
89560240,2021-06-27,QC,Rosemont—La Petite-Patrie,Montréal,39,Femme,Clavardage,Français
89601391,2021-06-28,QC,Ville-Marie,Montréal,55,Femme,Appels téléphoniques,Français
89593229,2021-06-28,QC,Ahuntsic-Cartierville,Montréal,44,Femme,Appels téléphoniques,Français
89580381,2021-06-28,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,67,Femme,Appels téléphoniques,Français
89581163,2021-06-28,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,58,Femme,Appels téléphoniques,Français
89597920,2021-06-28,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,40,Femme,Appels téléphoniques,Français
89583742,2021-06-28,QC,Rosemont—La Petite-Patrie,Montréal,64,Femme,Appels téléphoniques,Français
89589045,2021-06-28,QC,Rosemont—La Petite-Patrie,Montréal,38,Femme,Appels téléphoniques,Français
89604017,2021-06-28,QC,Côte-des-Neiges—Notre-Dame-de-Grâce,Montréal,,Femme,Appels téléphoniques,Français
89584890,2021-06-28,QC,Saint-Léonard,Montréal,77,Homme,Appels téléphoniques,Français
89592559,2021-06-28,QC,Rivière-des-Prairies—Pointe-aux-Trembles,Montréal,64,Homme,Appels téléphoniques,Français
89596521,2021-06-28,QC,Ahuntsic-Cartierville,Montréal,78,Homme,Appels téléphoniques,Français
89587088,2021-06-28,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,50,Homme,Appels téléphoniques,Français
89584054,2021-06-28,QC,Rosemont—La Petite-Patrie,Montréal,40,Homme,Appels téléphoniques,Français
89583480,2021-06-28,QC,Saint-Laurent,Montréal,33,Femme,Appels téléphoniques,Anglais
89629037,2021-06-29,QC,Saint-Léonard,Montréal,76,Femme,Appels téléphoniques,Français
89645200,2021-06-29,QC,Rosemont—La Petite-Patrie,Montréal,38,Femme,Appels téléphoniques,Français
89624035,2021-06-29,QC,Mercier—Hochelaga-Maisonneuve,Montréal,63,Femme,Appels téléphoniques,Français
89628521,2021-06-29,QC,Côte-des-Neiges—Notre-Dame-de-Grâce,Montréal,70,Femme,Clavardage,Français
89644977,2021-06-29,QC,Montréal-Nord,Montréal,51,Homme,Appels téléphoniques,Français
89645484,2021-06-29,QC,Lachine,Montréal,,Famille/Couple/Groupes,Appels téléphoniques,Français
89624427,2021-06-29,QC,Le Sud-Ouest,Montréal,36,Homme,Appels téléphoniques,Anglais
89630203,2021-06-29,QC,Mercier—Hochelaga-Maisonneuve,Montréal,88,Homme,Appels téléphoniques,Anglais
89669535,2021-06-30,QC,Ville-Marie,Montréal,33,Femme,Appels téléphoniques,Français
89681421,2021-06-30,QC,Rosemont—La Petite-Patrie,Montréal,57,Femme,Appels téléphoniques,Français
89683605,2021-06-30,QC,Mercier—Hochelaga-Maisonneuve,Montréal,59,Femme,Appels téléphoniques,Français
89685233,2021-06-30,QC,Mercier—Hochelaga-Maisonneuve,Montréal,56,Femme,Appels téléphoniques,Français
89680899,2021-06-30,QC,Verdun,Montréal,,Femme,Clavardage,Français
89682987,2021-06-30,QC,Mercier—Hochelaga-Maisonneuve,Montréal,21,Homme,Appels téléphoniques,Français
89678879,2021-06-30,QC,Rosemont—La Petite-Patrie,Montréal,48,Homme,Appels téléphoniques,Français
89686404,2021-06-30,QC,LaSalle,Montréal,75,Homme,Clavardage,Anglais
89709887,2021-07-01,QC,Rosemont—La Petite-Patrie,Montréal,64,Femme,Appels téléphoniques,Français
89733570,2021-07-01,QC,Rosemont—La Petite-Patrie,Montréal,58,Homme,Appels téléphoniques,Français
89724114,2021-07-01,QC,Mercier—Hochelaga-Maisonneuve,Montréal,35,Autre (non binaire trans),Clavardage,Français
89710944,2021-07-01,QC,LaSalle,Montréal,63,Homme,Appels téléphoniques,Anglais
89754320,2021-07-02,QC,Rivière-des-Prairies—Pointe-aux-Trembles,Montréal,64,Femme,Appels téléphoniques,Français
89759847,2021-07-02,QC,Montréal-Nord,Montréal,64,Femme,Appels téléphoniques,Français
89769236,2021-07-02,QC,Ville-Marie,Montréal,30,Homme,Clavardage,Français
89764183,2021-07-02,QC,Le Sud-Ouest,Montréal,43,Homme,Appels téléphoniques,Français
89794855,2021-07-03,QC,Le Sud-Ouest,Montréal,57,Femme,Appels téléphoniques,Français
89794978,2021-07-03,QC,Le Sud-Ouest,Montréal,57,Femme,Appels téléphoniques,Français
89793391,2021-07-03,QC,Le Plateau-Mont-Royal,Montréal,43,Femme,Appels téléphoniques,Français
89785903,2021-07-03,QC,Côte-des-Neiges—Notre-Dame-de-Grâce,Montréal,41,Femme,Clavardage,Français
89793994,2021-07-03,QC,Le Plateau-Mont-Royal,Montréal,34,Homme,Appels téléphoniques,Français
89809548,2021-07-04,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,40,Femme,Appels téléphoniques,Français
89810553,2021-07-04,QC,Le Plateau-Mont-Royal,Montréal,29,Homme,Appels téléphoniques,Français
89809923,2021-07-04,QC,Saint-Laurent,Montréal,52,Femme,Appels téléphoniques,Anglais
89836408,2021-07-05,QC,LaSalle,Montréal,30,Femme,Appels téléphoniques,Français
89836200,2021-07-05,QC,Saint-Laurent,Montréal,28,Femme,Appels téléphoniques,Français
89843107,2021-07-05,QC,Rivière-des-Prairies—Pointe-aux-Trembles,Montréal,75,Femme,Appels téléphoniques,Français
89830210,2021-07-05,QC,Inconnu-Montréal,Montréal,47,Homme,Appels téléphoniques,Français
89837367,2021-07-05,QC,LaSalle,Montréal,44,Homme,Appels téléphoniques,Anglais
89837068,2021-07-05,QC,Lachine,Montréal,54,Femme,Clavardage,Anglais
89872864,2021-07-06,QC,LaSalle,Montréal,45,Femme,Appels téléphoniques,Français
89866688,2021-07-06,QC,Le Sud-Ouest,Montréal,65,Femme,Appels téléphoniques,Français
89867217,2021-07-06,QC,Montréal-Nord,Montréal,52,Femme,Appels téléphoniques,Français
89872594,2021-07-06,QC,Montréal-Nord,Montréal,47,Femme,Appels téléphoniques,Français
89873803,2021-07-06,QC,Rosemont—La Petite-Patrie,Montréal,45,Femme,Appels téléphoniques,Français
89875602,2021-07-06,QC,Rosemont—La Petite-Patrie,Montréal,67,Femme,Appels téléphoniques,Français
89873836,2021-07-06,QC,Rosemont—La Petite-Patrie,Montréal,67,Femme,Clavardage,Français
89889066,2021-07-06,QC,Ville-Marie,Montréal,31,Homme,Clavardage,Français
89876223,2021-07-06,QC,Le Plateau-Mont-Royal,Montréal,34,Homme,Appels téléphoniques,Français
89882930,2021-07-06,QC,Ville-Marie,Montréal,,Jai oublié de demander/Non disponible,Courriels,Français
89889439,2021-07-06,QC,Le Sud-Ouest,Montréal,38,Homme,Clavardage,Anglais
89884318,2021-07-06,QC,Le Sud-Ouest,Montréal,31,Femme,Clavardage,Anglais
89911090,2021-07-07,QC,Anjou,Montréal,48,Femme,Appels téléphoniques,Français
89928223,2021-07-07,QC,Lachine,Montréal,44,Femme,Appels téléphoniques,Français
89909325,2021-07-07,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,68,Femme,Appels téléphoniques,Français
89911805,2021-07-07,QC,LaSalle,Montréal,68,Homme,Appels téléphoniques,Français
89925396,2021-07-07,QC,Anjou,Montréal,43,Homme,Appels téléphoniques,Français
89928410,2021-07-07,QC,Saint-Léonard,Montréal,,Homme,Appels téléphoniques,Français
89922520,2021-07-07,QC,Côte-des-Neiges—Notre-Dame-de-Grâce,Montréal,29,Homme,Appels téléphoniques,Français
89911365,2021-07-07,QC,Ahuntsic-Cartierville,Montréal,41,Homme,Appels téléphoniques,Français
89959466,2021-07-08,QC,Montréal-Nord,Montréal,35,Femme,Appels téléphoniques,Français
